2021-01-28 16:48:29,044 main INFO Setting logging level to INFO
2021-01-28 16:48:29,268 main INFO Configuring logging for destination: console and file
2021-01-28 16:48:29,268 main INFO Logging file location: /srv/chain/teku/logs/teku.log
2021-01-28 16:48:29,268 main INFO Logging includes events: true
2021-01-28 16:48:29,268 main INFO Logging includes validator duties: true
2021-01-28 16:48:29,269 main INFO Logging includes color: true
16:48:29.351 INFO  - Teku version: teku/v21.1.1/linux-x86_64/oracle_openjdk-java-11
16:48:29.355 INFO  - This software is licensed under the Apache License, Version 2.0 (the "License"); you may not use this software except in compliance with the License. You may obtain a copy of the License at http://www.apache.org/licenses/LICENSE-2.0
16:48:29.434 INFO  - Loading 0 validator keys...
16:48:29.439 INFO  - Loaded 0 Validators: 
16:48:29.647 INFO  - Storing beacon chain data in: /srv/chain/teku/beacon
16:48:30.297 INFO  - Loading initial state from jar:file:/home/user/teku/build/install/teku/lib/teku-ethereum-networks-21.1.1.jar!/tech/pegasys/teku/networks/mainnet-genesis.ssz
16:48:30.831 INFO  - Loaded initial state at epoch 0 (state root = 0x7e76880eb67bbdc86250aa578958e9d0675e64e714337855204fb5abaaf82c2b, block root = 0x4d611d5b93fdab69013a7f0a2f961caca0c853f87cfe9595fe50038163079360, block slot = 0).
16:48:30.842 INFO  - Initializing storage
16:48:30.844 INFO  - Storage initialization complete
16:48:30.862 INFO  - [36mGenesis Event *** 
Genesis state root: 0x7e76880eb67bbdc86250aa578958e9d0675e64e714337855204fb5abaaf82c2b 
Genesis block root: 0x4d611d5b93fdab69013a7f0a2f961caca0c853f87cfe9595fe50038163079360 
Genesis time: 2020-12-01 12:00:23 GMT[0m
16:48:30.967 INFO  - Loading generated p2p private key from: generated-node-key
16:48:31.281 INFO  - PreGenesis Local ENR: enr:-KG4QPlKil6qXhquCMHggV2X6-hK0z29BwFx3WK2vcrQPWt4IIJIccR2rrG_HFbh9Kvu1Q5rCNaj7DXjeigWc6cLABgFhGV0aDKQ9aX9QgAAAAD__________4JpZIJ2NIJpcISHtbYziXNlY3AyNTZrMaED3wVvSgzKP0UwXETms3hCiPnYyM2PfkJfKw0V_DXJPRCDdGNwgiMog3VkcIIjKA
16:48:31.494 INFO  - Listening for connections on: /ip4/135.181.182.51/tcp/9000/p2p/16Uiu2HAmTfa5EGUgc5Hr5xbEP15QuxaMecwUjgBNBs7jWZ5vb2QP
16:48:31.579 INFO  - Local ENR: enr:-KG4QJPysZOkMLXrpa7uDnb7GXjUCKzlWVKxam_77Ouahw4FEx9B6IJOp8hQ-n7R80-GdvMwANEr9I4xMTluXYNAV-YGhGV0aDKQtTA_KgAAAAD__________4JpZIJ2NIJpcISHtbYziXNlY3AyNTZrMaED3wVvSgzKP0UwXETms3hCiPnYyM2PfkJfKw0V_DXJPRCDdGNwgiMog3VkcIIjKA
16:48:31.632 INFO  - [37mSlot Event  *** Slot: 418740, Block:    ... empty, Epoch: 13085, Finalized checkpoint: 0, Finalized root: 4d611d..9360, Peers: 0[0m
16:48:39.110 INFO  - [37mSlot Event  *** Slot: 418741, Block:    ... empty, Epoch: 13085, Finalized checkpoint: 0, Finalized root: 4d611d..9360, Peers: 0[0m
16:48:51.111 INFO  - [37mSlot Event  *** Slot: 418742, Block:    ... empty, Epoch: 13085, Finalized checkpoint: 0, Finalized root: 4d611d..9360, Peers: 0[0m
16:49:03.112 INFO  - [37mSlot Event  *** Slot: 418743, Block:    ... empty, Epoch: 13085, Finalized checkpoint: 0, Finalized root: 4d611d..9360, Peers: 0[0m
22:15:03.130 INFO  - [37mSlot Event  *** Slot: 420373, Block: 53e9ee..fbc5, Epoch: 13136, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92, Peers: 73[0m
22:15:15.131 INFO  - [37mSlot Event  *** Slot: 420374, Block: 153f90..c309, Epoch: 13136, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92, Peers: 74[0m
22:15:27.153 INFO  - [37mSlot Event  *** Slot: 420375, Block: 32b135..5bc0, Epoch: 13136, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92, Peers: 74[0m
22:15:39.155 INFO  - [37mSlot Event  *** Slot: 420376, Block: f7c78c..0f25, Epoch: 13136, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92, Peers: 74[0m
22:15:51.133 INFO  - [37mSlot Event  *** Slot: 420377, Block: e52376..a02f, Epoch: 13136, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92, Peers: 74[0m
22:16:03.139 INFO  - [37mSlot Event  *** Slot: 420378, Block: 687dd0..bb35, Epoch: 13136, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92, Peers: 74[0m
22:16:15.131 INFO  - [37mSlot Event  *** Slot: 420379, Block: ccaa21..6437, Epoch: 13136, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92, Peers: 74[0m
22:16:27.131 INFO  - [37mSlot Event  *** Slot: 420380, Block: 76aa64..1f66, Epoch: 13136, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92, Peers: 74[0m
22:16:29.229 WARN  - Eth1 service down for 30s, retrying
22:16:39.134 INFO  - [37mSlot Event  *** Slot: 420381, Block: bfe9e2..4a2f, Epoch: 13136, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92, Peers: 74[0m
22:16:51.135 INFO  - [37mSlot Event  *** Slot: 420382, Block: 155746..7cf8, Epoch: 13136, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92, Peers: 74[0m
22:16:59.230 WARN  - Eth1 service down for 60s, retrying
22:17:03.132 INFO  - [37mSlot Event  *** Slot: 420383, Block: 975262..cef6, Epoch: 13136, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92, Peers: 74[0m
22:17:11.108 INFO  - [32mEpoch Event *** Epoch: 13137, Justified checkpoint: 13135, Finalized checkpoint: 13134, Finalized root: a1ed14..6b92[0m
22:17:11.114 INFO  - Attestation performance: expected 0, produced 0, included 0 (0%), distance 0 / 0.00 / 0, correct target 0 (0%), correct head 0 (0%)
22:17:15.458 INFO  - [37mSlot Event  *** Slot: 420384, Block: 0d90ae..b8e3, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:17:27.152 INFO  - [37mSlot Event  *** Slot: 420385, Block: 951b81..2e13, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:17:39.136 INFO  - [37mSlot Event  *** Slot: 420386, Block: b339cf..7328, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:17:51.133 INFO  - [37mSlot Event  *** Slot: 420387, Block: 67f29e..f777, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:17:54.014 WARN  - Eth1 service down for 30s, retrying
22:18:03.131 INFO  - [37mSlot Event  *** Slot: 420388, Block: 87d792..a902, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 73[0m
22:18:15.136 INFO  - [37mSlot Event  *** Slot: 420389, Block: 969476..e756, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 73[0m
22:18:24.015 WARN  - Eth1 service down for 60s, retrying
22:18:27.135 INFO  - [37mSlot Event  *** Slot: 420390, Block:    ... empty, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:18:39.158 INFO  - [37mSlot Event  *** Slot: 420391, Block: 8ed901..424c, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:18:51.153 INFO  - [37mSlot Event  *** Slot: 420392, Block: b6b96b..1848, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:18:54.015 WARN  - Eth1 service down for 90s, retrying
22:19:03.134 INFO  - [37mSlot Event  *** Slot: 420393, Block: e2e066..1f6e, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:19:15.144 INFO  - [37mSlot Event  *** Slot: 420394, Block: 3230ea..2abd, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:19:24.016 WARN  - Eth1 service down for 120s, retrying
22:19:27.136 INFO  - [37mSlot Event  *** Slot: 420395, Block: 81ab83..8549, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:19:39.133 INFO  - [37mSlot Event  *** Slot: 420396, Block: 33a9fc..54ba, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:19:51.135 INFO  - [37mSlot Event  *** Slot: 420397, Block: a02d38..cc21, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:19:54.016 WARN  - Eth1 service down for 150s, retrying
22:20:03.135 INFO  - [37mSlot Event  *** Slot: 420398, Block: 77577b..9674, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:20:15.135 INFO  - [37mSlot Event  *** Slot: 420399, Block: e70330..4c61, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:20:24.017 WARN  - Eth1 service down for 180s, retrying
22:20:27.135 INFO  - [37mSlot Event  *** Slot: 420400, Block: 2159e9..e9a3, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:20:39.133 INFO  - [37mSlot Event  *** Slot: 420401, Block: 4392ae..89db, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:20:51.151 INFO  - [37mSlot Event  *** Slot: 420402, Block: 8bea79..91cd, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:20:54.017 WARN  - Eth1 service down for 210s, retrying
22:21:03.133 INFO  - [37mSlot Event  *** Slot: 420403, Block: 973eca..5154, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:21:15.138 INFO  - [37mSlot Event  *** Slot: 420404, Block: 44fc77..2603, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:21:24.018 WARN  - Eth1 service down for 240s, retrying
22:21:27.134 INFO  - [37mSlot Event  *** Slot: 420405, Block: 64ec7d..f6b6, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:21:39.135 INFO  - [37mSlot Event  *** Slot: 420406, Block: 42ebf5..c1e2, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:21:51.136 INFO  - [37mSlot Event  *** Slot: 420407, Block: 9de7aa..7840, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:21:54.018 WARN  - Eth1 service down for 270s, retrying
22:22:03.152 INFO  - [37mSlot Event  *** Slot: 420408, Block: 87b802..aefd, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:22:15.141 INFO  - [37mSlot Event  *** Slot: 420409, Block: b6141f..4537, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:22:24.019 WARN  - Eth1 service down for 300s, retrying
22:22:27.133 INFO  - [37mSlot Event  *** Slot: 420410, Block: d66b87..4ce6, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:22:39.134 INFO  - [37mSlot Event  *** Slot: 420411, Block: d84e09..7fa3, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:22:51.132 INFO  - [37mSlot Event  *** Slot: 420412, Block: cf5ce4..bdd7, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:22:54.019 WARN  - Eth1 service down for 330s, retrying
22:23:03.133 INFO  - [37mSlot Event  *** Slot: 420413, Block: efaf7a..59da, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:23:15.152 INFO  - [37mSlot Event  *** Slot: 420414, Block: 4d6989..ed21, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:23:24.020 WARN  - Eth1 service down for 360s, retrying
22:23:27.135 INFO  - [37mSlot Event  *** Slot: 420415, Block: 8d3960..b5d0, Epoch: 13137, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd, Peers: 74[0m
22:23:35.108 INFO  - [32mEpoch Event *** Epoch: 13138, Justified checkpoint: 13136, Finalized checkpoint: 13135, Finalized root: aa2b64..3cfd[0m
22:23:35.114 INFO  - Attestation performance: expected 0, produced 0, included 0 (0%), distance 0 / 0.00 / 0, correct target 0 (0%), correct head 0 (0%)
22:23:39.455 INFO  - [37mSlot Event  *** Slot: 420416, Block: ef2d6f..a822, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 73[0m
22:23:51.134 INFO  - [37mSlot Event  *** Slot: 420417, Block: 6815b4..aba0, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:23:54.020 WARN  - Eth1 service down for 390s, retrying
22:24:03.134 INFO  - [37mSlot Event  *** Slot: 420418, Block: 60d332..3965, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:24:15.135 INFO  - [37mSlot Event  *** Slot: 420419, Block: 962148..1a85, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 73[0m
22:24:24.021 WARN  - Eth1 service down for 420s, retrying
22:24:27.153 INFO  - [37mSlot Event  *** Slot: 420420, Block: deb903..6646, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 72[0m
22:24:39.134 INFO  - [37mSlot Event  *** Slot: 420421, Block: 8e58f0..b358, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 72[0m
22:24:51.159 INFO  - [37mSlot Event  *** Slot: 420422, Block: e808d8..ae8f, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 72[0m
22:24:54.021 WARN  - Eth1 service down for 450s, retrying
22:25:03.135 INFO  - [37mSlot Event  *** Slot: 420423, Block: eadf1c..6278, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 72[0m
22:25:15.134 INFO  - [37mSlot Event  *** Slot: 420424, Block: 760a03..6aec, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 71[0m
22:25:24.022 WARN  - Eth1 service down for 480s, retrying
22:25:27.135 INFO  - [37mSlot Event  *** Slot: 420425, Block: 51f25f..4e0a, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 71[0m
22:25:39.151 INFO  - [37mSlot Event  *** Slot: 420426, Block: 9395a2..201c, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 71[0m
22:25:51.134 INFO  - [37mSlot Event  *** Slot: 420427, Block: 595302..019d, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 71[0m
22:25:54.022 WARN  - Eth1 service down for 510s, retrying
22:26:03.135 INFO  - [37mSlot Event  *** Slot: 420428, Block: 4cb4a1..c3f7, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 72[0m
22:26:15.134 INFO  - [37mSlot Event  *** Slot: 420429, Block: 7f7220..00ab, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 72[0m
22:26:24.023 WARN  - Eth1 service down for 540s, retrying
22:26:27.136 INFO  - [37mSlot Event  *** Slot: 420430, Block: 13b111..a440, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 73[0m
22:26:39.152 INFO  - [37mSlot Event  *** Slot: 420431, Block: 3cff0c..5142, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 73[0m
22:26:51.132 INFO  - [37mSlot Event  *** Slot: 420432, Block: aa50c0..21d5, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:26:54.024 WARN  - Eth1 service down for 570s, retrying
22:27:03.133 INFO  - [37mSlot Event  *** Slot: 420433, Block: 845baa..a6bb, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:27:15.132 INFO  - [37mSlot Event  *** Slot: 420434, Block: 7752f8..dbed, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:27:24.024 WARN  - Eth1 service down for 600s, retrying
22:27:27.132 INFO  - [37mSlot Event  *** Slot: 420435, Block: 66837f..891f, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:27:39.133 INFO  - [37mSlot Event  *** Slot: 420436, Block: 72194a..24f8, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:27:51.133 INFO  - [37mSlot Event  *** Slot: 420437, Block: d9c177..8819, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:27:54.025 WARN  - Eth1 service down for 630s, retrying
22:28:03.153 INFO  - [37mSlot Event  *** Slot: 420438, Block: 976217..1d43, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:28:15.133 INFO  - [37mSlot Event  *** Slot: 420439, Block: 5fdb1f..79b2, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:28:24.025 WARN  - Eth1 service down for 660s, retrying
22:28:27.130 INFO  - [37mSlot Event  *** Slot: 420440, Block: 121d17..adf9, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 73[0m
22:28:39.132 INFO  - [37mSlot Event  *** Slot: 420441, Block: 022cdc..2eec, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 72[0m
22:28:51.130 INFO  - [37mSlot Event  *** Slot: 420442, Block: 6c19cf..7e28, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 73[0m
22:28:54.026 WARN  - Eth1 service down for 690s, retrying
22:29:03.129 INFO  - [37mSlot Event  *** Slot: 420443, Block: 284229..1637, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 75[0m
22:29:15.129 INFO  - [37mSlot Event  *** Slot: 420444, Block: 0fb5b5..31e7, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:29:24.026 WARN  - Eth1 service down for 720s, retrying
22:29:27.134 INFO  - [37mSlot Event  *** Slot: 420445, Block: 8d9b86..7e27, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:29:39.156 INFO  - [37mSlot Event  *** Slot: 420446, Block: dd1162..cf9d, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:29:51.134 INFO  - [37mSlot Event  *** Slot: 420447, Block: 716a33..2fe8, Epoch: 13138, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5, Peers: 74[0m
22:29:54.027 WARN  - Eth1 service down for 750s, retrying
22:29:59.108 INFO  - [32mEpoch Event *** Epoch: 13139, Justified checkpoint: 13137, Finalized checkpoint: 13136, Finalized root: 90e4f5..9da5[0m
22:29:59.113 INFO  - Attestation performance: expected 0, produced 0, included 0 (0%), distance 0 / 0.00 / 0, correct target 0 (0%), correct head 0 (0%)
22:30:03.443 INFO  - [37mSlot Event  *** Slot: 420448, Block: 769f19..a789, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:30:15.152 INFO  - [37mSlot Event  *** Slot: 420449, Block: 5c2708..b02e, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 73[0m
22:30:24.027 WARN  - Eth1 service down for 780s, retrying
22:30:27.210 INFO  - [37mSlot Event  *** Slot: 420450, Block: 7b21ed..2fb1, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 73[0m
22:30:39.133 INFO  - [37mSlot Event  *** Slot: 420451, Block: 001af3..ef44, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 73[0m
22:30:51.133 INFO  - [37mSlot Event  *** Slot: 420452, Block: 1e710a..5377, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:30:54.027 WARN  - Eth1 service down for 810s, retrying
22:31:03.136 INFO  - [37mSlot Event  *** Slot: 420453, Block: be8050..cdcb, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:31:15.153 INFO  - [37mSlot Event  *** Slot: 420454, Block:    ... empty, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:31:24.028 WARN  - Eth1 service down for 840s, retrying
22:31:27.138 INFO  - [37mSlot Event  *** Slot: 420455, Block: 729c77..828f, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:31:39.135 INFO  - [37mSlot Event  *** Slot: 420456, Block: 577ac8..746c, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 72[0m
22:31:51.135 INFO  - [37mSlot Event  *** Slot: 420457, Block: adef63..5fe9, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:31:54.028 WARN  - Eth1 service down for 870s, retrying
22:32:03.135 INFO  - [37mSlot Event  *** Slot: 420458, Block: 30f1d6..3a55, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:32:15.135 INFO  - [37mSlot Event  *** Slot: 420459, Block: 5fbdc7..9a31, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 73[0m
22:32:24.029 WARN  - Eth1 service down for 900s, retrying
22:32:27.135 INFO  - [37mSlot Event  *** Slot: 420460, Block: d8ee93..a6f3, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:32:39.153 INFO  - [37mSlot Event  *** Slot: 420461, Block: d22292..c51d, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:32:51.154 INFO  - [37mSlot Event  *** Slot: 420462, Block: cdbc2a..0b02, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:32:54.029 WARN  - Eth1 service down for 930s, retrying
22:33:03.131 INFO  - [37mSlot Event  *** Slot: 420463, Block: f7ff5b..4671, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:33:15.132 INFO  - [37mSlot Event  *** Slot: 420464, Block: c8d966..ea71, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:33:24.030 WARN  - Eth1 service down for 960s, retrying
22:33:27.132 INFO  - [37mSlot Event  *** Slot: 420465, Block: a78726..d9ac, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:33:39.133 INFO  - [37mSlot Event  *** Slot: 420466, Block: eb8dfd..545d, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:33:51.131 INFO  - [37mSlot Event  *** Slot: 420467, Block: 4dea2a..3bea, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:33:54.030 WARN  - Eth1 service down for 990s, retrying
22:34:03.134 INFO  - [37mSlot Event  *** Slot: 420468, Block: 17569c..0be5, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:34:15.134 INFO  - [37mSlot Event  *** Slot: 420469, Block: 2fc0ba..37b6, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:34:24.031 WARN  - Eth1 service down for 1020s, retrying
22:34:27.159 INFO  - [37mSlot Event  *** Slot: 420470, Block: 1cc517..4830, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:34:39.138 INFO  - [37mSlot Event  *** Slot: 420471, Block: e18c48..527e, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:34:51.130 INFO  - [37mSlot Event  *** Slot: 420472, Block: 1e9d61..cfda, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 73[0m
22:34:54.031 WARN  - Eth1 service down for 1050s, retrying
22:35:03.134 INFO  - [37mSlot Event  *** Slot: 420473, Block: d437da..2afb, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 73[0m
22:35:15.133 INFO  - [37mSlot Event  *** Slot: 420474, Block: b964de..ba02, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 73[0m
22:35:24.031 WARN  - Eth1 service down for 1080s, retrying
22:35:27.134 INFO  - [37mSlot Event  *** Slot: 420475, Block: 653571..b081, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 72[0m
22:35:39.135 INFO  - [37mSlot Event  *** Slot: 420476, Block: 473d97..3152, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 72[0m
22:35:51.135 INFO  - [37mSlot Event  *** Slot: 420477, Block: 233ce5..b05b, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 73[0m
22:35:54.032 WARN  - Eth1 service down for 1110s, retrying
22:36:03.134 INFO  - [37mSlot Event  *** Slot: 420478, Block: 8da2d0..d61d, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:36:15.135 INFO  - [37mSlot Event  *** Slot: 420479, Block: 59f7d3..ef4f, Epoch: 13139, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3, Peers: 74[0m
22:36:23.108 INFO  - [32mEpoch Event *** Epoch: 13140, Justified checkpoint: 13138, Finalized checkpoint: 13137, Finalized root: 0d90ae..b8e3[0m
22:36:23.114 INFO  - Attestation performance: expected 0, produced 0, included 0 (0%), distance 0 / 0.00 / 0, correct target 0 (0%), correct head 0 (0%)
22:36:24.032 WARN  - Eth1 service down for 1140s, retrying
22:36:27.480 INFO  - [37mSlot Event  *** Slot: 420480, Block: af318d..4212, Epoch: 13140, Finalized checkpoint: 13138, Finalized root: ef2d6f..a822, Peers: 74[0m
22:36:39.133 INFO  - [37mSlot Event  *** Slot: 420481, Block:    ... empty, Epoch: 13140, Finalized checkpoint: 13138, Finalized root: ef2d6f..a822, Peers: 74[0m
22:36:51.134 INFO  - [37mSlot Event  *** Slot: 420482, Block: d7ef8a..0f77, Epoch: 13140, Finalized checkpoint: 13138, Finalized root: ef2d6f..a822, Peers: 73[0m
22:36:54.033 WARN  - Eth1 service down for 1170s, retrying
